ID	logFC	AveExpr	t	P.Value	adj.P.Val	B
10352	RASSF6	0.175416983245538	3.68207247820265	0.842795487639463	0.410232044275204	0.999804375004354	-4.65917072167298
16154	AC104825.2	0.155122498843066	3.24819098088019	0.842623362860653	0.410325862010279	0.999804375004354	-4.65921139689883
15417	AP004290.1	0.217751040374809	1.0780064264678	0.842612992829836	0.410331514704575	0.999804375004354	-4.65921384723493
11826	SMG1P3	0.239020981652679	4.82697243607632	0.842556500493961	0.410362309505792	0.999804375004354	-4.65922719535588
13986	DOK6	0.228843076701598	3.14794971608425	0.842440178032255	0.410425723273479	0.999804375004354	-4.65925467780194
6841	SKAP1	-0.178126087182276	1.47950481771065	-0.842259513865922	0.410524225750605	0.999804375004354	-4.6592973551209
3919	KYNU	-0.100461365882616	1.70892344713009	-0.842199046491226	0.41055719742649	0.999804375004354	-4.6593116372206
12378	AC000068.1	0.269602495215593	-0.284235097908385	0.842146977724501	0.410585590871934	0.999804375004354	-4.6593239348941
15528	OR7E7P	0.377667956216548	-1.14005922969308	0.842105876087318	0.41060800476134	0.999804375004354	-4.6593336418679
13422	ZNF251	0.113273444938462	4.29366985382735	0.842006974987551	0.410661941566337	0.999804375004354	-4.65935699764927
7166	EPHX1	-0.153845222317696	5.22695432107907	-0.842006408252222	0.410662250654838	0.999804375004354	-4.65935713147857
11818	SLC47A2	0.249684791583808	4.852831766911	0.841804143929637	0.410772571987062	0.999804375004354	-4.65940488931383
7732	LAMTOR1	-0.136662068873028	5.21310672626504	-0.841682739512006	0.410838798940565	0.999804375004354	-4.65943355003331
14312	AC138409.1	0.222118144812425	4.23631413486302	0.841462517680206	0.410958949017628	0.999804375004354	-4.65948553001982
8712	TRAPPC10	0.078368924781968	5.94057651286244	0.841368904315443	0.411010030061803	0.999804375004354	-4.65950762242866
7254	EAF1	-0.123273441836622	3.83282952415077	-0.841349070869731	0.411020852899079	0.999804375004354	-4.65951230277371
10821	GNG12	-0.158353252351845	7.7392997297146	-0.841323235428059	0.411034951217631	0.999804375004354	-4.65951839934024
8679	DFFA	-0.122980036261494	4.72446245491625	-0.841307097231244	0.411043757938321	0.999804375004354	-4.65952220749855
5696	DCLK1	0.153481888694999	6.24690626931807	0.841268195968286	0.41106498711375	0.999804375004354	-4.65953138683537
5509	NINJ1	0.12623821842142	5.01384364246358	0.841231097662968	0.411085233037316	0.999804375004354	-4.65954014039267
4916	DTD1	-0.162941928999809	4.02930769931617	-0.8412264267774	0.411087782158588	0.999804375004354	-4.65954124249099
15589	PSMB9	-0.205270613691517	2.68541715828414	-0.841069520614992	0.411173419117836	0.999804375004354	-4.65957826149746
17998	AC120114.4	0.281286499902675	2.57896849644535	0.841013635255538	0.411203923255309	0.999804375004354	-4.65959144512499
14807	AL512770.1	-0.187282121289808	1.24729023592729	-0.840925169569077	0.411252213824084	0.999804375004354	-4.65961231304877
12872	RBM34	-0.138735571918778	1.24295672144989	-0.840901807690991	0.411264966929735	0.999804375004354	-4.6596178234976
11767	EXOC3	0.0865138948101197	6.46161716740464	0.840649032914384	0.411402971394177	0.999804375004354	-4.65967743784519
11726	FLJ37453	0.150766427976995	2.81059611762501	0.840579350303467	0.411441020424275	0.999804375004354	-4.65969386902967
7208	TMEM177	0.113743198326975	2.57147894032244	0.840564584345925	0.41144908342027	0.999804375004354	-4.65969735069526
3220	BST1	-0.149457495245715	2.28422282104089	-0.840544899863789	0.411459832349604	0.999804375004354	-4.65970199201701
2652	FAM32A	-0.140072283306117	4.99377937977179	-0.840438032920695	0.411518191378347	0.999804375004354	-4.65972718807313
1091	TMEM38A	-0.196913444257663	1.35774538286777	-0.840397993097074	0.411540058118787	0.999804375004354	-4.65973662755696
8084	ING1	0.0763083262182981	3.08412474240675	0.840237722483497	0.411627593355892	0.999804375004354	-4.65977440781037
8376	NSMCE2	0.0882389125836729	4.14104566108126	0.840206438401814	0.411644681225312	0.999804375004354	-4.6597817816081
11662	CCDC89	-0.144832095404034	0.417807502849277	-0.840098442775279	0.411703673681417	0.999804375004354	-4.65980723482003
16556	AC018946.1	0.256017445527353	0.627449433925327	0.840062104676314	0.411723524537997	0.999804375004354	-4.65981579861187
16732	LINC01311	0.23175711726592	1.3656421752002	0.839954645835367	0.411782230990427	0.999804375004354	-4.65984112152362
9790	OR5P1P	-0.22710430637846	1.44301391134543	-0.839906410056849	0.411808584703681	0.999804375004354	-4.65985248747221
5070	FBXL12	-0.12218039669824	3.46976033990322	-0.83976913059258	0.41188359354525	0.999804375004354	-4.65988483195037
6370	SLC37A4	-0.108875937303974	3.57760676987313	-0.839723648617164	0.411908446615488	0.999804375004354	-4.65989554696296
13086	AJAP1	0.213504568434786	2.95752875749831	0.839535730123938	0.412011142601177	0.999804375004354	-4.65993981296043
11741	PDXDC1	0.101509236545463	6.45109165490528	0.839484992995767	0.412038872865766	0.999804375004354	-4.65995176309478
5586	CLUH	0.154862611089609	6.61022932801125	0.839362145639932	0.412106019783105	0.999804375004354	-4.65998069476872
17632	HIST1H2AH	-0.254661629299293	4.24226095810615	-0.839351955759984	0.41211158976726	0.999804375004354	-4.65998309441265
10752	PPIH	-0.109640092087008	3.81469346025486	-0.839122965086044	0.412236773228931	0.999804375004354	-4.66003701337942
8061	RASSF3	-0.110359584864548	3.96592673508678	-0.838790081016513	0.412418796178122	0.999804375004354	-4.66011537257306
17089	AC011477.2	0.129001820407171	2.5625142087793	0.838466395653452	0.412595838726037	0.999804375004354	-4.6601915404316
10743	PRNP	-0.116633699074922	7.01344676808396	-0.837989899687141	0.412856551181441	0.999804375004354	-4.66030362017287
6926	SLC39A3	-0.186389812998581	2.46267613987781	-0.837926002084797	0.412891520486511	0.999804375004354	-4.66031864572007
4483	LHX4	0.119359674340607	3.70204597719163	0.837814653334083	0.412952462973717	0.999804375004354	-4.66034482703516
12495	KCNIP4	0.202654786653991	2.99463173677373	0.837425759527071	0.413165354454621	0.999804375004354	-4.66043624340937
15682	C8orf58	0.119634122232858	3.20120630500391	0.837322064179614	0.413222132118393	0.999804375004354	-4.66046061258195
12394	DDX51	0.094565692261739	4.42498777029182	0.837318354277912	0.413224163541961	0.999804375004354	-4.66046148438745
12700	EPOR	-0.149754727995437	1.04705693191276	-0.83717288287478	0.413303824084918	0.999804375004354	-4.66049566667066
6155	DBNL	0.079774606218181	6.96909714529975	0.837155627726838	0.413313273705492	0.999804375004354	-4.6604997208718
5901	TIMM10	-0.185412375515539	3.06958237947855	-0.837054333393642	0.413368749396841	0.999804375004354	-4.66052351911603
16625	AL390728.6	0.221251771824503	2.13289615837809	0.837053513150971	0.41336919863722	0.999804375004354	-4.66052371181482
13103	TTC30B	-0.10449124541983	2.70302028830386	-0.836996046316482	0.413400673544808	0.999804375004354	-4.66053721203109
5383	EXOSC2	0.0973295196507445	4.60020671539628	0.836971451292609	0.413414144847273	0.999804375004354	-4.6605429896929
1370	ZNF510	0.14560348495791	4.37935850716107	0.836968917889327	0.413415532470868	0.999804375004354	-4.66054358481086
3551	BICRAL	-0.0830505561435419	6.14611580732486	-0.836865951557076	0.413471932855557	0.999804375004354	-4.66056777114666
12693	AC100800.1	0.192939391802408	2.62247506701219	0.836717885516096	0.413553045512067	0.999804375004354	-4.66060254665161
11569	PLEC	0.164288682209268	9.5488296569102	0.836560539714161	0.413639252940057	0.999804375004354	-4.66063949575932
16200	HOXA-AS2	0.22636198998727	1.23034529477667	0.836422781032931	0.413714738339944	0.999804375004354	-4.66067184029385
3774	SPCS1	-0.151012260079201	5.13538950624709	-0.836385730319465	0.413735041928885	0.999804375004354	-4.6606805386841
6400	TUBGCP4	-0.0880679942835463	4.29805043477945	-0.836280598034522	0.413792657327595	0.999804375004354	-4.66070521874291
2319	RP2	-0.0942039980815843	3.70339344099957	-0.836197932921344	0.413837963708967	0.999804375004354	-4.66072462267658
7232	CCDC150	0.215940078198523	2.16451735782474	0.83617838829896	0.413848676021853	0.999804375004354	-4.66072921012959
3755	GORASP1	-0.0836665490285858	5.40380085218103	-0.836107013088519	0.413887797939708	0.999804375004354	-4.66074596230197
7	CFH	-0.110030631764771	7.8741747301107	-0.835971530882894	0.413962064471772	0.999804375004354	-4.66077775732068
17747	LINC00869	0.139971707397941	1.63565365496421	0.83596350947444	0.413966461790871	0.999804375004354	-4.660779639647
12544	PIP5K1C	-0.130961217052553	4.45663309201886	-0.835942602657993	0.413977923004079	0.999804375004354	-4.66078454562536
13185	ZNF420	0.188487720734716	2.90816737901496	0.835921768616384	0.413989344524209	0.999804375004354	-4.66078943441987
6000	AGAP2	0.149986880446965	1.90863892575829	0.835802751792914	0.4140545951265	0.999804375004354	-4.6608173601727
16161	SNORA74D	-0.288081979846247	2.04148946905018	-0.835722913871225	0.414098369713467	0.999804375004354	-4.66083609115911
14505	MIR181A2HG	0.226862448409669	0.546831421339823	0.835714476819157	0.414102995864824	0.999804375004354	-4.66083807050698
1745	OSGEP	0.0868530667492117	4.56787052979333	0.83549808060126	0.414221660202982	0.999804375004354	-4.66088883149308
11224	LSM1	-0.196689071139716	2.43371282184904	-0.835317678931748	0.414320603013596	0.999804375004354	-4.66093114031012
2783	TFPI2	-0.267929810261075	-1.17345309412263	-0.835303132222376	0.414328581938519	0.999804375004354	-4.66093455153883
11155	YIF1A	-0.139839526105972	4.01051991866905	-0.835276419249014	0.414343234361611	0.999804375004354	-4.66094081564256
12145	EP400	0.107850298962492	7.37419911619081	0.83524134028607	0.414362476146325	0.999804375004354	-4.66094904127741
6991	PGD	-0.11730547689343	5.85591089184637	-0.835068886602074	0.414457080107279	0.999804375004354	-4.6609894754011
17606	RN7SL650P	0.121859052572563	1.53675114495963	0.8349222331521	0.414537541568554	0.999804375004354	-4.66102385456996
7457	TMEM181	-0.0902450067759105	5.86613482138606	-0.834847559442037	0.414578515169064	0.999804375004354	-4.66104135789445
8411	NECAP2	-0.107614451633779	5.36935813098493	-0.834838965828027	0.414583230667216	0.999804375004354	-4.66104337212761
92	ABCB4	0.161311614405702	3.14909552792079	0.834715934103629	0.414650744550496	0.999804375004354	-4.66107220720391
6003	CDK4	-0.143154903768272	4.28525373634451	-0.834669182261313	0.414676401556373	0.999804375004354	-4.66108316350971
15693	LINC00969	0.215917094817496	6.53110049737634	0.834644070099901	0.414690183312849	0.999804375004354	-4.66108904832966
17428	AL596325.2	0.307779672793142	0.855287595351145	0.834562653460205	0.414734867438757	0.999804375004354	-4.66110812655831
5168	IRF5	-0.106594608371804	3.11683466768842	-0.834536519774453	0.414749211117845	0.999804375004354	-4.66111425007769
4926	FLRT3	-0.173660730230566	4.1751093949116	-0.834422928569145	0.414811560237855	0.999804375004354	-4.66114086427552
5521	PPP1R1B	-0.29994514270444	3.89789604578704	-0.834335158615828	0.414859740433263	0.999804375004354	-4.661161426437
5848	NAV1	-0.108717562708493	6.52082370443893	-0.834331712568563	0.414861632170055	0.999804375004354	-4.6611622337155
14036	SNORD94	-0.231842306688472	6.05135256214487	-0.834293195198922	0.414882776981965	0.999804375004354	-4.66117125667983
13788	RNF5	-0.16318577500046	3.82069838912614	-0.834286260936971	0.414886583744748	0.999804375004354	-4.66117288104074
16415	CAPNS2	-0.199658660744223	5.00978890727836	-0.834181936790452	0.414943858189755	0.999804375004354	-4.66119731769961
11136	FGFBP3	0.136306882962746	1.96864716332541	0.834125284446651	0.414974962713651	0.999804375004354	-4.66121058670163
12161	FBXL7	-0.1301291698236	3.17368557707392	-0.833878751330152	0.415110337172728	0.999804375004354	-4.66126832004175
10280	UQCRFS1	-0.121905911267051	5.14029275339723	-0.833841816496031	0.415130620994101	0.999804375004354	-4.66127696818914
16694	ERVK13-1	0.19167810610972	6.87494074017048	0.833776741939732	0.415166360093707	0.999804375004354	-4.66129220432843
15926	STX18-AS1	0.151975481487653	4.15338035266342	0.833768108046582	0.415171101996214	0.999804375004354	-4.66129422573473
3249	LPXN	-0.118111826376865	3.10938637717394	-0.83356310558011	0.41528370353746	0.999804375004354	-4.66134221647112
15035	RPS18	-0.198188928100117	10.3292684462021	-0.833505100769585	0.415315567342392	0.999804375004354	-4.66135579342915
4409	DNAJC15	-0.142307354241782	3.82046660203975	-0.833237653292756	0.415462504615386	0.999804375004354	-4.6614183831295
11294	DOK7	0.305750958742287	0.585967076920605	0.833237044255346	0.415462839262224	0.999804375004354	-4.66141852564014
12450	IRF7	-0.129585440922612	3.20676683078302	-0.833236322224592	0.415463235995563	0.999804375004354	-4.66141869459035
11094	C11orf45	0.148069403909574	3.4931763240065	0.833106968603934	0.415534315682116	0.999804375004354	-4.66144896037842
4715	PREX1	0.122457216951718	5.19602633118025	0.832961918856558	0.415614029632658	0.999804375004354	-4.66148289381679
17450	LINC02018	0.153459152668211	0.225575318704177	0.832941426332906	0.415625292351113	0.999804375004354	-4.66148768749217
15684	HOGA1	0.284341310375748	2.5112426499785	0.83286010491143	0.415669988639051	0.999804375004354	-4.66150670943791
5260	MIS18BP1	0.181055342405859	5.1969268715018	0.832835435791432	0.415683548012768	0.999804375004354	-4.66151247948666
16956	AC100830.2	0.315284248109618	0.988573496941896	0.832775590224795	0.415716443285199	0.999804375004354	-4.66152647660224
1914	RNF215	-0.169306055155903	2.78341495595076	-0.832758043202097	0.415726088661228	0.999804375004354	-4.66153058046062
13081	CCDC196	0.247932112270725	1.8561679010076	0.832501265273335	0.415867252617357	0.999804375004354	-4.66159062646182
11461	HIC1	-0.268839658281889	2.88143075028364	-0.832387618140396	0.415929740047348	0.999804375004354	-4.6616171970049
14915	EEF1DP3	0.137009842985424	3.89463609765129	0.83226006256858	0.415999882010386	0.999804375004354	-4.66164701554498
8023	SLC16A12	0.195626479352036	1.89178531848483	0.832169060161522	0.416049928255714	0.999804375004354	-4.66166828664615
15176	BTBD18	0.192423649270682	3.90544303440863	0.832063928712029	0.416107749480811	0.999804375004354	-4.66169285776903
8756	PCSK7	0.121817829114435	6.38545145805319	0.831885983908949	0.41620562902091	0.999804375004354	-4.66173444050621
2332	MAGED2	-0.125278351761739	6.57376598459646	-0.831857803295533	0.41622113127655	0.999804375004354	-4.66174102513306
16205	LINCR-0001	0.214323640468435	1.06238427716232	0.831856517100969	0.416221838825565	0.999804375004354	-4.66174132565811
1945	TRIOBP	-0.133798762762561	5.80630304519242	-0.831832132017177	0.416235253459499	0.999804375004354	-4.66174702326385
15481	AL365226.2	-0.371357147070742	1.09205542592451	-0.831701312773222	0.41630722398889	0.999804375004354	-4.66177758685295
4758	NAGK	0.0751555959002665	6.77563804999647	0.831700226450944	0.416307821665084	0.999804375004354	-4.66177784063523
12476	NTF3	-0.1469213204706	1.50291366362538	-0.831659145956996	0.416330423862741	0.999804375004354	-4.66178743748372
8744	PKN3	-0.148956614551239	2.27210372313213	-0.83162383203833	0.416349853958658	0.999804375004354	-4.66179568686645
4683	TNFAIP6	-0.228576311207079	1.35903180856843	-0.8315752309816	0.416376595728353	0.999804375004354	-4.66180703964312
17335	BNIP3P11	-0.280185308984336	2.10534772663422	-0.831541719704749	0.416395035285059	0.999804375004354	-4.66181486724285
17662	AC008115.3	0.135386055984818	0.964022495261365	0.831540871645318	0.416395501935944	0.999804375004354	-4.6618150653299
11089	GLIS1	-0.234766768919347	-0.66767341404226	-0.831514284198688	0.416410132041892	0.999804375004354	-4.66182127545223
2811	MET	-0.121551594131356	5.2974599225765	-0.831444102433381	0.416448752096604	0.999804375004354	-4.66183766721705
14164	LBH	-0.142249897808599	5.01874164404782	-0.831379109209916	0.416484519011078	0.999804375004354	-4.66185284605882
17538	AC108673.3	0.18039301981572	1.03441019676621	0.831238031779492	0.416562163162291	0.999804375004354	-4.66188579041543
16764	Z83847.1	0.415775914558526	1.96547327360155	0.83118225198561	0.416592864989527	0.999804375004354	-4.66189881474645
16210	TAGLN2P1	-0.145027492924653	0.779940569333765	-0.831120348739362	0.416626938927554	0.999804375004354	-4.66191326798125
13357	HRNR	-0.160205402104823	4.11638014852486	-0.831119328086839	0.41662750074906	0.999804375004354	-4.66191350627638
424	MUSK	0.161871654917633	1.63043423317825	0.830847294820647	0.416777259614344	0.999804375004354	-4.66197700966156
11105	GALNTL6	0.224312084749399	1.9658325061566	0.830841885183433	0.416780238059051	0.999804375004354	-4.6619782723017
15744	PRAF2	-0.19862051140218	0.590089315639251	-0.83082902184419	0.416787320426822	0.999804375004354	-4.66198127464947
1471	MECOM	-0.140554156875329	2.7688047734077	-0.830761042798181	0.41682474997976	0.999804375004354	-4.66199714051826
4739	STAU1	-0.0739963229310205	6.11485779549422	-0.830744951489121	0.416833610237685	0.999804375004354	-4.66200089595931
2333	RBM3	-0.121768639746201	8.04470771336887	-0.830740526772964	0.416836046612862	0.999804375004354	-4.66200192860254
15511	LINC01679	0.187320647935262	1.62379306893186	0.83058666718085	0.416920771762555	0.999804375004354	-4.66203783346531
4084	RAB29	-0.113204802425975	3.43042584073929	-0.830570005129553	0.416929947637675	0.999804375004354	-4.66204172139292
16775	ATP2C2-AS1	0.258063571549146	2.01388428904912	0.830380392802456	0.417034377187167	0.999804375004354	-4.66208596077957
14779	AL590652.1	0.271214617496229	2.30391759746023	0.830352153985121	0.417049931229147	0.999804375004354	-4.66209254856135
769	MTMR1	0.0782452641197106	5.9987232404153	0.830092924853602	0.417192732885549	0.999804375004354	-4.66215301449153
10995	ADGRF3	-0.181416986339583	1.02885130023322	-0.830063431952357	0.417208981631035	0.999804375004354	-4.66215989274797
3894	PASK	0.160960246185145	4.5692457986152	0.829965215978403	0.41726309540995	0.999804375004354	-4.6621827968762
15769	WDR92	-0.113333926275166	2.67940532723827	-0.829804283423466	0.417351773659409	0.999804375004354	-4.66222032148959
10428	BRD3	0.0907414991018402	4.76326432725709	0.829768858735022	0.417371295250352	0.999804375004354	-4.66222858060255
8728	PRMT2	-0.076326290071668	6.02743751461028	-0.82961530569781	0.417455920933596	0.999804375004354	-4.66226437726259
2621	PEX11G	0.243647656860659	2.00129628153835	0.829505545034365	0.417516418613003	0.999804375004354	-4.66228996138463
2348	NDFIP2	0.1762995254434	7.64254447985661	0.829493232571989	0.417523205322498	0.999804375004354	-4.66229283111274
14830	AL513283.1	0.194847915130438	1.21498799161436	0.829418694548005	0.417564292671324	0.999804375004354	-4.66231020327253
4575	WIPF3	0.176224295538474	1.08168675542252	0.829367027419731	0.417592774487013	0.999804375004354	-4.66232224423915
9681	TTC7B	-0.155056109824639	3.27793669452099	-0.829261881932657	0.417650740401341	0.999804375004354	-4.66234674625062
15011	AC234582.1	-0.177870077202007	1.86171879158832	-0.829169398669542	0.417701729973918	0.999804375004354	-4.66236829534197
4374	PCMT1	-0.13367229621487	5.1126021499205	-0.829081126454907	0.417750401541149	0.999804375004354	-4.66238886127494
7133	ILF2	-0.129956644861537	6.65885354743712	-0.828966105969015	0.417813827013202	0.999804375004354	-4.66241565622767
860	KDM4A	0.0745810947510436	6.15575936313853	0.828932262511571	0.417832490400716	0.999804375004354	-4.66242353971541
16950	AC011933.2	0.18709204007332	2.77073566624966	0.828890897236864	0.417855302508931	0.999804375004354	-4.66243317495112
8789	FGFR4	0.274433665999413	2.36367742453704	0.828877665871026	0.417862599506085	0.999804375004354	-4.66243625685146
11796	EMC3-AS1	0.192939035444462	4.11490770416419	0.828704979586285	0.417957842131559	0.999804375004354	-4.66247647565343
11256	PAAF1	-0.0908872817322685	4.26541623482123	-0.828621111625432	0.418004103292492	0.999804375004354	-4.66249600593627
7546	CCDC25	-0.115921322170904	4.42652785981488	-0.828609310008682	0.41801061326942	0.999804375004354	-4.66249875403299
9031	PUS10	0.133440410294131	4.24068773836349	0.82856643601767	0.418034263852653	0.999804375004354	-4.6625087372814
15970	SRP14-AS1	-0.237245188042192	0.64817952107585	-0.828474322220348	0.418085079482944	0.999804375004354	-4.66253018453497
17395	AL451165.2	-0.232559471908658	0.145997036515159	-0.828380001970593	0.418137116412941	0.999804375004354	-4.66255214336368
13748	NHSL2	-0.134861504816185	4.7884129836918	-0.828375356951001	0.418139679199111	0.999804375004354	-4.66255322472062
17408	AC008536.2	0.30992734096154	1.2143702994789	0.828267066751026	0.418199428747534	0.999804375004354	-4.66257843309056
6083	WNT10A	0.199944106971002	2.79148615884461	0.828244935022658	0.41821164068717	0.999804375004354	-4.66258358467721
15681	PLEKHO2	-0.175367559954439	3.12041991308974	-0.828072702124695	0.418306683867513	0.999804375004354	-4.66262367108849
14178	RPS29	-0.265380898617127	7.46103560128082	-0.828045158391436	0.418321884588044	0.999804375004354	-4.66263008108828
17380	AL512413.1	0.249892843292768	-1.65577587495052	0.827994351683493	0.418349924506565	0.999804375004354	-4.66264190437658
7217	SPOPL	0.114211243118409	5.69500927794324	0.82799314363442	0.418350591236225	0.999804375004354	-4.66264218549535
11278	SLC35E3	0.119620983555051	4.55658451089262	0.827976317790847	0.418359877592517	0.999804375004354	-4.66264610091205
2477	STX4	0.075778275442145	5.25478619674049	0.827876314542451	0.418415073128546	0.999804375004354	-4.66266937048566
10077	GSDMA	-0.186111310692313	5.68604427963399	-0.827757807651212	0.418480487532202	0.999804375004354	-4.66269694245245
11589	LINC00843	0.366165540982397	0.00910557756504971	0.827716673227447	0.418503194773264	0.999804375004354	-4.66270651203284
10763	GAP43	-0.285728316858106	-0.213851953533887	-0.827610767481168	0.418561661037385	0.999804375004354	-4.66273114820488
14225	MYCBP	-0.164749461789319	3.10630217721207	-0.827489455724178	0.418628638736488	0.999804375004354	-4.66275936478651
302	CD6	0.179146118702488	1.60852804301297	0.827405256193894	0.418675130341762	0.999804375004354	-4.66277894709806
15174	NKAPP1	0.166551379869836	3.61996634858419	0.827316374998087	0.418724210547694	0.999804375004354	-4.66279961633306
9418	STXBP5	0.128552904295194	7.10955390280509	0.827110508823048	0.418837903963044	0.999804375004354	-4.6628474828432
4321	ATAD2B	0.116217797168791	6.55677440521375	0.827015590892654	0.418890330781281	0.999804375004354	-4.66286954895847
12451	L3MBTL1	0.157669184736869	4.78250437034041	0.826971611740092	0.418914623574724	0.999804375004354	-4.66287977229231
13418	HMGN5	-0.173718689774872	1.26252875492034	-0.826967644202536	0.418916815170228	0.999804375004354	-4.66288069455727
3512	ALDH5A1	-0.100994075274322	5.18487577456047	-0.82694801043412	0.418927660614005	0.999804375004354	-4.66288525842341
6018	KCNH3	0.305577693186196	1.36638605439902	0.826918411784599	0.418944010869647	0.999804375004354	-4.66289213844512
15242	USP27X-AS1	-0.186001208797293	-0.31002361668897	-0.826903256632055	0.418952382713767	0.999804375004354	-4.66289566108244
4564	RPAP2	0.124801942572375	5.20044706471135	0.826825012927125	0.418995606944998	0.999804375004354	-4.66291384701379
5110	STEAP4	-0.103321072491867	4.88540988585271	-0.826718727488893	0.41905432684697	0.999804375004354	-4.66293854818043
15408	LINC01695	0.266947365992296	2.0138027804954	0.82653577610637	0.419155414948166	0.999804375004354	-4.66298106030952
5327	NSUN5	0.117018349777374	3.36982064793104	0.82621570039349	0.419332307216977	0.999804375004354	-4.6630554159855
2168	TPD52L2	-0.102881206437626	5.99137131144467	-0.825951386489079	0.419478418159583	0.999804375004354	-4.66311679881182
3451	RWDD1	-0.15205609669262	4.55126487624866	-0.825947258854647	0.419480700145266	0.999804375004354	-4.6631177572548
17903	AC245060.6	0.302807150025736	3.41259192822019	0.825927892966675	0.419491406789902	0.999804375004354	-4.66312225398734
2132	PSME2	-0.137021811805853	4.65327694193916	-0.825899706072534	0.419506990536183	0.999804375004354	-4.66312879878033
6245	ATP6V1G1	-0.139103155718635	5.70336929540625	-0.825550685423506	0.419699984862775	0.999804375004354	-4.6632098226381
12403	RAB11B	-0.13204819961112	4.23403019657519	-0.825349142602245	0.419811455661567	0.999804375004354	-4.66325659639539
17217	AC025857.2	0.245054678615643	0.225162438763043	0.825340558299752	0.419816203949946	0.999804375004354	-4.66325858840533
15741	MICAL3	0.142227451839662	6.61737966697087	0.825315089422308	0.41983029190909	0.999804375004354	-4.6632644984184
9147	EOMES	0.287077273935389	-1.31354458060729	0.825184922324416	0.419902297772522	0.999804375004354	-4.6632947009939
2290	SYP	-0.147346574717925	1.89325520705356	-0.824986095052607	0.420012300267484	0.999804375004354	-4.66334082668082
4601	SRGN	-0.241198931904159	2.8713142968906	-0.824955168234545	0.420029412381915	0.999804375004354	-4.6633480004788
1222	ARHGEF1	0.116840169229072	5.97903984637102	0.824937876934573	0.420038980022768	0.999804375004354	-4.66335201127345
16975	TIMM23	-0.133536223867595	4.84379628784851	-0.824880530629748	0.42007071193566	0.999804375004354	-4.66336531247894
13213	HIST1H3J	-0.242072030698159	2.78659654861021	-0.824738988341318	0.420149039252885	0.999804375004354	-4.66339813907818
6875	MINK1	0.142677930338465	7.18911140302415	0.824509281598541	0.420276175207623	0.999804375004354	-4.66345140233984
8290	RASA2	0.115445132174062	5.94895309823516	0.824437273800864	0.420316034456202	0.999804375004354	-4.66346809647418
13845	PPP1R10	-0.0846250481384519	5.30932711151113	-0.82436208173912	0.420357658892908	0.999804375004354	-4.66348552747758
1829	MRPS18A	-0.109348532067186	2.95623191756321	-0.824266878029379	0.420410365039438	0.999804375004354	-4.66350759557666
1425	PDS5B	0.11314181052631	6.53358244927315	0.824128655505402	0.420486894508187	0.999804375004354	-4.66353963140596
5012	ATG14	0.0755015829169992	5.33543902023849	0.824120622542372	0.420491342380026	0.999804375004354	-4.66354149306071
14868	AC016722.2	0.201918262839614	2.00525873891873	0.824033776701957	0.420539431052143	0.999804375004354	-4.66356161873697
1367	UBA5	0.11718116626358	5.53278140139963	0.823974012085207	0.420572526219365	0.999804375004354	-4.6635754675239
15097	AC009495.2	-0.223292566618941	1.98714871521098	-0.823921004204852	0.420601881172986	0.999804375004354	-4.66358774988837
3440	COX6A1	-0.189956602187683	5.10316898443669	-0.823775149639027	0.420682659930619	0.999804375004354	-4.66362154202289
18035	AC092653.2	0.191983341812665	2.02382333161464	0.823501082150634	0.420834473659084	0.999804375004354	-4.66368502482275
13847	PRR3	0.101246593150812	3.8022256068032	0.823415333506548	0.420881979414284	0.999804375004354	-4.6637048831488
4694	B9D2	0.179036288013806	0.656659391899341	0.823295017833879	0.42094864146022	0.999804375004354	-4.6637327437147
16652	AC092620.3	0.225911613633022	0.850759058543969	0.823265806403293	0.42096482734514	0.999804375004354	-4.66373950744026
14772	AC072062.1	0.223756569042778	2.80899825745	0.823228962214814	0.420985243061652	0.999804375004354	-4.6637480381835
18031	AC078925.4	0.345236833965152	2.69027353922463	0.822839586309333	0.421201038462094	0.999804375004354	-4.66383817212388
10638	TMEM37	-0.244419193095367	2.21442503161635	-0.822769991470976	0.42123961591526	0.999804375004354	-4.66385427821357
6621	LGR5	-0.256983046882133	6.37134429614093	-0.822646186538341	0.421308248382544	0.999804375004354	-4.66388292700253
11425	WDR73	0.125270761234938	4.16726657552437	0.822625409568985	0.421319766994062	0.999804375004354	-4.66388773447772
9832	FAM96B	-0.192905162670323	3.56597599814273	-0.822597437995869	0.421335274561563	0.999804375004354	-4.66389420650678
5133	ATF4	-0.094477602739016	6.50585487175836	-0.822539447792975	0.421367425750188	0.999804375004354	-4.66390762359559
16676	AC095057.3	0.279670557525301	1.93657894208435	0.822508956528777	0.421384331479452	0.999804375004354	-4.66391467797171
16968	AC010761.3	0.193786601410706	2.44830869325481	0.822450214341211	0.421416902007805	0.999804375004354	-4.66392826775824
2476	MAZ	-0.167386099538747	2.34971835888848	-0.822316192483861	0.421491218522401	0.999804375004354	-4.66395927002961
4798	MAD2L1BP	-0.137951877960981	3.35324897605415	-0.822263678599784	0.421520340289228	0.999804375004354	-4.66397141646434
313	CCDC88C	0.0962596556683631	5.00190896878139	0.822221588344375	0.421543682517968	0.999804375004354	-4.66398115142785
13536	SMOC1	-0.304114715823111	2.3491950782204	-0.822106920294205	0.4216072787892	0.999804375004354	-4.66400767053399
